"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"QTRTD1"	0.0289178594080344	9.10794285714286	0.536878632228759	0.591649219941155	0.651690377096806	-6.77140838749268
"PCLO"	0.111990301268493	6.0993015037594	0.536720942365693	0.59175805471704	0.651750776591897	-6.77149236489144
"AFF2"	0.112044862579283	3.06103082706767	0.536676583713117	0.591788671943643	0.651750776591897	-6.77151598355747
"TATDN1"	0.0295429862579262	8.46177844611529	0.536633576784242	0.59181835688074	0.651750776591897	-6.77153888064014
"RASA2"	0.0668723097251629	6.14704385964912	0.536362901263968	0.592005202661585	0.651914574271216	-6.77168294745064
"PCBP2"	0.0204072780126925	13.1225203007519	0.535723540219192	0.592446657869373	0.652333205702002	-6.77202295861185
"FAM82A1"	0.047760137420723	5.89697243107769	0.535665560321164	0.592486698343694	0.652333205702002	-6.77205377220028
"OCLN"	0.0789151479915446	7.48100651629073	0.53564663664817	0.592499767157255	0.652333205702002	-6.77206382852147
"DNAJC5"	0.0319195348837233	11.0334604010025	0.535198756581201	0.592809114821428	0.652631787754881	-6.77230173508934
"LOC728875"	0.0758994978858309	5.27557192982456	0.534709160966067	0.593147360119224	0.652962143136588	-6.77256157292723
"AIM1"	-0.0559654809725227	10.502049122807	-0.533124151467993	0.59424299859965	0.654126173362008	-6.77340113926648
"WRB"	0.0331346987315015	8.51777819548872	0.531981752422381	0.595033257919245	0.654941877224076	-6.77400471517561
"NARS2"	0.0324944503171309	8.50024837092732	0.531942236436997	0.59506060188335	0.654941877224076	-6.77402556994432
"ALOX12B"	-0.104341939746297	2.31774987468672	-0.531708339171208	0.595222464083347	0.655077878827108	-6.77414897877715
"ZSCAN22"	-0.028542219873148	6.72931328320802	-0.531527926677977	0.595347327388053	0.655173146056358	-6.77424413095899
"CEP135"	-0.0365983562367855	7.61221528822055	-0.531304199455249	0.595502185434453	0.655248129140988	-6.7743620831739
"UBE2NL"	0.0475663689217756	1.77681403508772	0.531269112699989	0.595526473228336	0.655248129140988	-6.77438057691856
"MARK1"	0.0709970824524326	8.21187493734336	0.531263470336528	0.595530379033961	0.655248129140988	-6.7743835508167
"KIDINS220"	-0.0389358456659661	10.445945112782	-0.530925453736787	0.59576438520229	0.655463440524208	-6.77456165034383
"PYY2"	-0.0884977959830837	2.98143157894737	-0.530849221751725	0.595817165806395	0.655479351616451	-6.77460180101422
"COMMD5"	-0.0247286997885894	9.4836290726817	-0.530655188402362	0.595951517985881	0.655584994640931	-6.77470397058052
"RYBP"	0.0301504386892191	10.145009273183	0.530589230254469	0.595997191749774	0.655593078391849	-6.77473869279283
"ZNF519"	0.0496931765327639	5.51826766917293	0.53026627081076	0.596220853243876	0.65577866634926	-6.77490864545183
"TCAM1P"	-0.131255507399578	3.05458446115288	-0.530234899034257	0.596242581417633	0.65577866634926	-6.77492514888173
"PHF6"	0.0328292124735849	9.35119248120301	0.529348955075339	0.596856337938955	0.656385554052372	-6.7753908058027
"PIK3C3"	-0.0293870560253691	8.77394711779449	-0.52932762983993	0.596871115005533	0.656385554052372	-6.77540200487755
"DHRSX"	0.0380518868921698	8.48768972431078	0.529206589683536	0.596954991498654	0.656435592991513	-6.77546556130319
"C21orf58"	-0.0523636627906976	7.35354561403509	-0.528425126235085	0.597496647195852	0.656988985468422	-6.7758755470359
"HIF1A"	-0.0509244873150063	11.6218102756892	-0.527658829743176	0.598028007862714	0.657530987434091	-6.77627698809012
"BTBD8"	-0.0611677325581401	2.12223609022556	-0.526895924679572	0.59855723072118	0.658070569362844	-6.77667607457029
"ZNF672"	-0.0231450422832875	9.78997644110276	-0.526767184622973	0.598646557984914	0.658126479491642	-6.77674336346093
"SAR1B"	0.0285919080338353	8.89261478696742	0.526033513168641	0.599155737293964	0.658643920194752	-6.77712651994545
"KIAA0040"	-0.0502434513741985	9.04602857142857	-0.525529650224975	0.599505540011078	0.658986105091216	-6.77738935112817
"PAQR7"	-0.0556131765327681	10.1519162907268	-0.523750612952627	0.600741363934502	0.660302112154699	-6.77831534255532
"NKIRAS2"	-0.0186107928118506	10.4349944862155	-0.523172727672967	0.601143045511926	0.660701165287009	-6.7786154579544
"CSNK2A1"	-0.0259366701902781	10.4845032581454	-0.52288234882281	0.601344930533278	0.660880589894137	-6.77876613663016
"EFNA3"	-0.057906913319238	7.10451203007519	-0.522730705831806	0.601450372073706	0.660916563754966	-6.77884479154293
"TAF12"	-0.0233891279069756	8.91012506265664	-0.522724141323649	0.601454936745794	0.660916563754966	-6.77884819593896
"RPP38"	0.0251537367864696	8.71035538847118	0.522349355405093	0.601715572512326	0.661160494822446	-6.77904249151955
"ATG10"	0.0327311522198768	6.63594611528822	0.522065457208184	0.601913036650307	0.661334986507814	-6.77918957667913
"MLLT11"	-0.0735780232558181	8.34287568922306	-0.521030650069693	0.602633040327995	0.66208354449908	-6.7797250251609
"TUSC2"	0.0385534143763344	9.33725914786967	0.520815822582776	0.602782562933689	0.66216779934751	-6.77983605206672
"LMBR1"	0.0291844450317189	9.45913483709273	0.52080923385135	0.602787149037731	0.66216779934751	-6.77983945652498
"SAMD9"	0.0836179809725159	9.05375012531328	0.520568319046912	0.602954849254665	0.662309487661356	-6.77996390988626
"LOC157381"	-0.0823835306553899	2.73898922305764	-0.520300149979295	0.603141545880172	0.662472022847452	-6.7801023748047
"CHL1"	0.149072167019029	4.81607844611529	0.519744386829973	0.603528545711387	0.662854529883723	-6.78038910760211
"WDR7"	-0.0296259883720946	8.27968220551378	-0.519398466440645	0.60376948030043	0.663076574859987	-6.78056742249468
"NMNAT1"	0.0309698995771628	7.66238095238095	0.519318415735907	0.603825242036931	0.663095242362698	-6.78060867010495
"ATP6V1H"	0.0243667019027392	10.2551739348371	0.519176211669607	0.603924304301874	0.663161455218119	-6.78068192773034
"C7orf61"	-0.0516453911205059	3.39866817042607	-0.51841831713025	0.604452392714882	0.663698737388843	-6.78107202555594
"EIF4EBP2"	-0.0269198572938567	11.5715854636591	-0.518288939203262	0.604542561901378	0.663755138888638	-6.78113856112995
"ZNF750"	0.0958130655391027	8.90967243107769	0.518196975492507	0.604606659152832	0.663782909406864	-6.78118584549902
"CCR10"	-0.0743357029598299	3.83626165413534	-0.517140559636892	0.605343183678791	0.664526464555788	-6.78172841481169
"NFS1"	0.0251618974630023	9.49207744360902	0.517114121240123	0.605361621487948	0.664526464555788	-6.78174197924269
"ASMTL"	-0.0402457082452408	8.89600350877193	-0.516946155318764	0.605478764731184	0.664612406923231	-6.78182813932606
"PKD1"	-0.0344975687103641	10.1408877192982	-0.516503908466387	0.605787246448565	0.664908350192438	-6.78205486132957
"SLCO3A1"	-0.0686769080338223	8.69858471177945	-0.51594419703908	0.606177764782345	0.665294292593789	-6.78234152482667
"GTF2H2"	-0.0678440486257941	6.21198120300752	-0.515768744163855	0.606300203924455	0.66538598115941	-6.78243132140157
"LOC201651"	0.114938678646936	2.17372681704261	0.51570038127158	0.606347913722187	0.665395651278659	-6.78246630119194
"UBE2MP1"	-0.0282171405919627	6.79244210526316	-0.515586954230408	0.606427077068564	0.665431310009614	-6.78252432910235
"KLHL8"	-0.0439740644820326	8.06999974937343	-0.515542349521105	0.606458208993913	0.665431310009614	-6.78254714484322
"METTL14"	0.0304058562367864	7.66414360902256	0.515161704783056	0.606723909744443	0.665680148809469	-6.78274176812315
"EPHA8"	-0.0785455285412268	1.01697117794486	-0.514965594347108	0.606860820731115	0.665787660301851	-6.7828419831619
"HSPA1B"	-0.048412029598321	11.8756859649123	-0.514872869627831	0.606925559655883	0.665815983035563	-6.78288935345752
"MBLAC1"	0.038436606765325	5.29003258145363	0.514067239031373	0.607488168410924	0.666354559794073	-6.7833005675722
"SCUBE1"	-0.0824241596194524	3.30281879699248	-0.51405830469239	0.607494408978637	0.666354559794073	-6.7833051242781
"LDHD"	0.0981092864693416	6.46419273182957	0.513533978462196	0.607860697133561	0.666713585866036	-6.78357240346475
"ZDHHC4"	-0.0270433192389063	9.77360827067669	-0.513146865173164	0.608131193354646	0.666967506156605	-6.7837695625402
"HS3ST4"	-0.0866821617336153	1.08407894736842	-0.512957669313446	0.608263413945355	0.66706582520486	-6.78386586708712
"RBMX2"	0.0253267970401705	9.01773709273183	0.512906993435894	0.608298831250474	0.66706582520486	-6.78389165611903
"HRAS"	0.0399500422833015	10.319715037594	0.51273116128486	0.608421727264103	0.667140553255753	-6.78398111763976
"NPL"	0.0502002272727324	8.01783233082707	0.512697899198026	0.608444976694903	0.667140553255753	-6.78399803758875
"DMRT2"	0.123915644820297	2.84239273182957	0.512100530501296	0.608862591230537	0.667555665016636	-6.78430172388941
"ZMYM1"	-0.0329130655391134	7.80729799498747	-0.511913135499121	0.608993623601202	0.667654130062652	-6.78439691765025
"WDR91"	-0.0421758985200729	9.15812581453634	-0.511860457704429	0.609030459809285	0.667654130062652	-6.78442367088937
"KIAA0562"	-0.0201197727272717	9.46223909774436	-0.511421249839507	0.60933762514359	0.667948056117029	-6.78464662241929
"LOC100132354"	0.0849985517970409	1.89822531328321	0.511362579903228	0.609378661908365	0.667950236486255	-6.78467639009224
"PIN4"	0.0328696934460861	8.69385939849624	0.511268625763316	0.60944438082536	0.667979469366221	-6.78472405299232
"PHACTR2"	-0.0400728858351016	8.94695814536341	-0.510404609802678	0.610048889784977	0.668599199683612	-6.78516195790543
"RNF145"	0.0503130549682904	10.1304859649123	0.510279276995472	0.610136601105209	0.668652488852951	-6.78522541827755
"GSTT2"	-0.085668091966177	6.21566466165414	-0.509901254562143	0.610401185559252	0.668873542908373	-6.78541672995251
"GPR128"	-0.111460005285412	1.43092857142857	-0.509879357287759	0.610416513407145	0.668873542908373	-6.78542780750716
"ZNF567"	0.0411394767441884	6.93305137844612	0.509532427421655	0.610659383318062	0.669096810853111	-6.78560325155389
"TP53TG3B"	0.0861242441860468	1.10020751879699	0.50930015397118	0.610822011499055	0.669232135316905	-6.78572064666643
"PUS10"	0.0379827748414421	7.37775112781955	0.509143255228459	0.610931876361817	0.669309637315566	-6.78579991581663
"LOR"	-0.0938735465116283	1.1544335839599	-0.50889754683123	0.611103945880827	0.669455273662339	-6.78592400480506
"FAM160A2"	0.0237554651162846	9.26393909774436	0.508641233472821	0.61128346502336	0.669609051785963	-6.78605338581924
"TRIM56"	-0.0529602008456616	7.68352355889724	-0.508551680187052	0.611346192717692	0.669615988673184	-6.78609857488712
"APBA3"	0.0264234513742085	8.37588796992481	0.508520422502989	0.611368087869624	0.669615988673184	-6.78611434581112
"SHKBP1"	-0.0268694978858353	11.1213365914787	-0.507837629015133	0.611846452982098	0.670097024438938	-6.78645860464901
"BTC"	0.0868719291754747	3.86127744360902	0.507195315180582	0.612296609772213	0.670547106707009	-6.78678203229944
"C9orf82"	0.0340845613107916	8.3964701754386	0.5070765053605	0.612379892104079	0.670595380214607	-6.78684181242891
"INPP5K"	0.0316421881606832	9.65137042606516	0.506312805981708	0.612915343790236	0.671138770379963	-6.78722574008636
"LSM12"	0.0194097780126903	10.3044203007519	0.506081916505265	0.613077267923178	0.671273106643659	-6.78734169928475
"UFSP2"	-0.0240489799154382	8.59113759398496	-0.505724675570187	0.613327840422982	0.671504482736529	-6.78752101165045
"SLBP"	0.0323626585623771	10.3983165413534	0.505603073575417	0.613413143672933	0.671554895082828	-6.78758201931582
"MREG"	0.0407287367864715	8.60242731829574	0.50536486002082	0.613580264633326	0.671690600453906	-6.78770148848189
"TCTN2"	-0.0313688424947109	8.59291754385965	-0.505314450175285	0.613615632719116	0.671690600453906	-6.78772676288353
"IFNE"	0.13109007399577	3.42452180451128	0.505234910735775	0.613671440274666	0.671708705998108	-6.78776663711
"CARD8"	-0.0328740274841444	8.60198070175439	-0.50504795676182	0.613802622340074	0.671768955579103	-6.78786033505144
"ACTR3"	-0.0273156025370032	12.0237812030075	-0.505044531274809	0.613805026055266	0.671768955579103	-6.78786205152031
"SGPP2"	-0.0809055179704004	5.94706040100251	-0.504899322890197	0.613906924770133	0.671837493130183	-6.7879348029399
"GEFT"	-0.0712343763213577	7.82721328320802	-0.504087583185161	0.614476693841728	0.672418009522556	-6.78834111095973
"SNX22"	-0.0365541913319287	7.52474812030075	-0.503584717266094	0.614829778199534	0.672761350085155	-6.7885924878347
"TNKS1BP1"	0.0316184249471458	12.4799927318296	0.503084831630797	0.615180858765032	0.673102454268558	-6.78884212655063
"FH"	-0.0227302114164871	10.4534260651629	-0.502584455567164	0.615532372366197	0.673443988595854	-6.78909176220552
"P2RY11"	0.0598740274841472	7.25364110275689	0.50228558790687	0.615742368805083	0.673630657507019	-6.78924074776065
"SLC35F1"	0.0635492177589825	3.0514343358396	0.502083656580836	0.615884271757275	0.67374281209183	-6.78934136044079
"MCM3AP"	0.0210332082452318	10.7981606516291	0.501975818652552	0.615960058476541	0.673782629511428	-6.78939507434992
"STAT5B"	-0.0235946511627851	10.3390022556391	-0.501651151690505	0.616188253881173	0.67398914706128	-6.7895567209012
"C2orf72"	-0.103596247357297	3.85137969924812	-0.501499134588422	0.616295113414956	0.674062929033008	-6.78963237191193
"SNAP91"	0.128408800211415	3.2167007518797	0.501276060317238	0.616451936946671	0.674177888833572	-6.789743342926
"DDX54"	0.0216371194503253	11.2281218045113	0.501237503441617	0.616479044612108	0.674177888833572	-6.78976251851554
"PIP5KL1"	0.0696725475687119	4.15725689223058	0.500704495431085	0.616853833171968	0.674544631479875	-6.79002744981113
"TRNAU1AP"	-0.0278939164904806	8.74531979949875	-0.500610245738815	0.616920115976584	0.674573990277132	-6.79007426727024
"HES4"	0.0735971141649054	7.66957694235589	0.500162281791759	0.617235197572918	0.674875378055758	-6.79029666790545
"TECPR1"	-0.0339250581395385	7.8946686716792	-0.500010177139994	0.617342198558327	0.674949229741706	-6.79037213807085
"TIMM10"	-0.0286793340380544	9.22946240601504	-0.499944352382278	0.617388506796444	0.67495671996293	-6.79040479140659
"NEK11"	0.0436198361522147	6.98848746867168	0.499606447879227	0.617626249321954	0.675173480374574	-6.79057234629548
"BTF3L4"	0.0194668710359345	10.0132310776942	0.499306662811064	0.617837205477729	0.675332430339625	-6.79072090438733
"ANKRD16"	-0.0287594080338298	7.51294962406015	-0.499287615451088	0.617850610009069	0.675332430339625	-6.79073034027232
"SLC25A24"	-0.0404890169133214	9.96522055137845	-0.499142686256989	0.617952607745084	0.675400760851537	-6.79080212507246
"YEATS4"	0.0556021564482041	8.67092957393484	0.498956931340366	0.618083348467586	0.675500495712147	-6.79089410080438
"MEIG1"	0.047969043340381	1.30144686716792	0.497737137376994	0.618942183035318	0.676395897463882	-6.79149722696282
"KRT4"	0.21538708245243	6.26132832080201	0.49707864970204	0.619406029390411	0.676859559138391	-6.7918222028611
"ACOX3"	0.0421896300211344	9.34705689223058	0.49658906150073	0.619750999613026	0.677193267287156	-6.79206354523398
"PEBP1"	0.0406213266384849	12.9063235588972	0.496360716309718	0.619911923350497	0.67732584062555	-6.79217602670821
"LOC220429"	0.0373635095137426	1.27437593984962	0.495326715262784	0.620640852748225	0.678078969605361	-6.792684722704
"GPR173"	0.0723550687103622	3.73139323308271	0.495051021903425	0.620835268744058	0.678248058956179	-6.79282017626144
"TMEM164"	-0.0309946564481969	9.02727493734336	-0.49418519362455	0.621446014352087	0.678871928060975	-6.79324508496974
"EML6"	-0.0910944450317102	5.51898120300752	-0.494006790682022	0.621571890347206	0.67896607639076	-6.79333254462529
"MT3"	-0.0796315274841439	1.38327293233083	-0.493924914446393	0.621629663590114	0.67898582628009	-6.7933726727952
"C1orf124"	-0.0277102431289613	7.51679598997494	-0.493423012790579	0.621983864947561	0.679329331745178	-6.79361851346214
"AASDH"	0.0233675317124691	7.62557719298246	0.492755904794571	0.622454791541141	0.679800272240488	-6.79394488882579
"C21orf7"	0.0514000422832952	6.35394335839599	0.492525193316781	0.622617692089437	0.679934770229948	-6.79405765928384
"PSME4"	-0.0227197780126893	11.062173433584	-0.492267818762808	0.622799440763329	0.680055189184776	-6.79418340025787
"C10orf57"	-0.038670412262146	9.79785263157895	-0.492256448313937	0.622807470698509	0.680055189184776	-6.79418895380468
"ELL2"	-0.0500059883720905	9.72107293233083	-0.49203877353889	0.622961203683688	0.680179635553276	-6.79429524566398
"STXBP4"	0.0391163794926088	6.37421378446115	0.491630184132398	0.623249814823453	0.68045132323015	-6.79449463545962
"LONP1"	-0.0223922463002122	11.0413746867168	-0.491440097757399	0.623384104002263	0.680554501439959	-6.79458734036984
"TUBA3E"	-0.102859402748414	1.29044260651629	-0.490969992589291	0.623716270347405	0.680873677125891	-6.79481645634729
"MVD"	-0.0371340539112097	9.82025714285714	-0.490746707660765	0.623874065656232	0.681002473812488	-6.79492520239867
"LATS1"	-0.049785539112051	7.27152105263158	-0.490517647183019	0.624035960544025	0.68109406586816	-6.79503670996462
"C3orf58"	0.056781744186047	9.48812531328321	0.490515318700678	0.624037606357516	0.68109406586816	-6.79503784321222
"LOC641367"	0.0372099577167018	2.35192105263158	0.48986839232094	0.62449493856483	0.681549726878269	-6.79535248729596
"ABCA6"	0.125046183932348	5.30293984962406	0.489678573082188	0.624629155202925	0.681652716357335	-6.79544473053868
"ZFP28"	-0.0919952959830868	6.01898696741855	-0.489446464740975	0.624793290439356	0.681788340536848	-6.79555747577484
"ZNF146"	-0.0300359566596118	11.1030192982456	-0.488820614878021	0.625235952777865	0.682227862997906	-6.79586121253468
"B3GALNT2"	0.0240511839323556	9.31029323308271	0.488506902109263	0.625457892249749	0.682426502412566	-6.79601331721571
